Dish_id,Dish_name,menu_page_id,price,Menu_id,Menupage_id,event,place,physical_description,notes,date
83,Mashed potatoes,19135,0.1,18852,19135,,,,,1905-12-25T00:00:00Z
83,Mashed potatoes,19148,,18856,19148,,,,,1905-12-25T00:00:00Z
83,Mashed potatoes,1917,,13075,1917,DINNER,FL,BROADSIDE; ILLUS; COL; 5 X 7;,,1900-02-24T00:00:00Z
83,Mashed potatoes,1929,0.2,13078,1929,LUNCHEON,NY,CARD;ILL;COL;4.75X7.5;,COAT OF ARMS IN UPPER LEFT;,1900-02-24T00:00:00Z
83,Mashed potatoes,1939,,13083,1939,LUNCHEON,,CARD;ILL;COL;4.25X6.5;,RED FLAG WITH LION ON UPPER LEFT;PRICED WINE LIST ON BACK OF CARD,1900-02-25T00:00:00Z
83,Mashed potatoes,1957,0.1,13090,1957,"LUNCHEON, A LA CARTE","DINING CAR ""PALMER""",CARD; 6.0X8.0;,"DATE HAND WRITTEN: ""MAY, 1900"" [FEB?];",1900-05-01T00:00:00Z
83,Mashed potatoes,1989,,13103,1989,DINNER,EN ROUTE ABOARD R.M.S. ETRURIA,CARD; ILLUS; 4.25 X 6.5;,FLAG LOGO; PRICED WINE LIST IN BRITISH CURRENCY;,1900-03-05T00:00:00Z
83,Mashed potatoes,1991,,13104,1991,,,,,1900-03-05T00:00:00Z
83,Mashed potatoes,20033,,19118,20033,,,,,1900-05-15T00:00:00Z
83,Mashed potatoes,20085,,19139,20085,,,,,1900-06-09T00:00:00Z
83,Mashed potatoes,20087,,19140,20087,,,,,1900-06-09T00:00:00Z
83,Mashed potatoes,20093,,19142,20093,,,,,1900-10-02T00:00:00Z
83,Mashed potatoes,2015,,13114,2015,DINNER,FL,BROADSIDE; ILLUS; COL; 5 X 7;,,1900-03-07T00:00:00Z
83,Mashed potatoes,2023,0.15,13118,2023,LUNCHEON,"HOTEL MAJESTIC, NEW YORK, [NY]",CARD; 4.5X7.25;,,1900-03-21T00:00:00Z
83,Mashed potatoes,20247,,19210,20247,,,,,1901-07-21T00:00:00Z
83,Mashed potatoes,2027,0.15,13120,2027,CARTE DU JOUR/DINNER,"MADISON AVE & 42ND ST., NEW YORK, [NY];",CARD; 6.0X9.5;,,1900-03-21T00:00:00Z
83,Mashed potatoes,20281,,19225,20281,,,,,1901-06-03T00:00:00Z
83,Mashed potatoes,2033,,13123,2033,BREAKFAST,"R.M.S.""CAMPANIA""",CARD; ILLUS; COL; 4.25X6;,INCLUDES PRICED WINE LIST ON BACK OF MENU; STEAMSHIP FLAG AT TOP OF MENU;,1900-02-16T00:00:00Z
83,Mashed potatoes,2035,,13124,2035,,,,,1900-02-16T00:00:00Z
83,Mashed potatoes,20407,,19280,20407,,,,,1901-04-27T00:00:00Z
83,Mashed potatoes,20595,,19362,20595,,,,,1900-07-12T00:00:00Z
83,Mashed potatoes,20639,,19379,20639,,,,,1900-02-16T00:00:00Z
83,Mashed potatoes,20684,,19399,20684,,,,,1901-05-13T00:00:00Z
83,Mashed potatoes,20748,,19429,20748,,,,,1900-02-14T00:00:00Z
83,Mashed potatoes,20764,,19437,20764,,,,,1900-02-15T00:00:00Z
83,Mashed potatoes,20768,,19439,20768,,,,,1900-02-15T00:00:00Z
83,Mashed potatoes,20772,,19441,20772,,,,,1900-02-28T00:00:00Z
83,Mashed potatoes,20796,,19451,20796,,,,,1900-04-15T00:00:00Z
83,Mashed potatoes,20816,,19459,20816,,,,,1900-04-19T00:00:00Z
83,Mashed potatoes,20820,,19460,20820,,,,,1900-04-19T00:00:00Z
83,Mashed potatoes,20826,,19462,20826,,,,,1900-03-08T00:00:00Z
83,Mashed potatoes,20882,,19482,20882,,,,,1900-05-18T00:00:00Z
83,Mashed potatoes,2093,,13142,2093,DINNER,DC,CARD; 5.25 X 6.25;,NOTE ABOUT THE NEW GRAND-POLITE VAUDEVILLE;,1900-05-09T00:00:00Z
83,Mashed potatoes,20956,,19513,20956,,,,,1901-05-25T00:00:00Z
83,Mashed potatoes,20964,,19517,20964,,,,,1901-07-02T00:00:00Z
83,Mashed potatoes,20967,,19519,20967,,,,,1901-07-01T00:00:00Z
83,Mashed potatoes,2101,,13146,2101,LUNCHEON,DC,BROADSIDE; ILLUS; 4.5 X 7.5;,,1900-05-10T00:00:00Z
83,Mashed potatoes,21080,,19564,21080,,,,,1901-07-10T00:00:00Z
83,Mashed potatoes,21186,,19604,21186,,,,,1900-04-08T00:00:00Z
83,Mashed potatoes,21210,,19616,21210,,,,,1900-02-17T00:00:00Z
83,Mashed potatoes,21364,,19680,21364,,,,,1901-08-12T00:00:00Z
83,Mashed potatoes,21370,,19683,21370,,,,,1901-08-14T00:00:00Z
83,Mashed potatoes,21376,,19686,21376,,,,,1901-08-15T00:00:00Z
83,Mashed potatoes,21384,,19690,21384,,,,,1901-08-16T00:00:00Z
83,Mashed potatoes,21388,,19692,21388,,,,,1901-08-17T00:00:00Z
83,Mashed potatoes,21400,,19698,21400,,,,,1900-02-15T00:00:00Z
83,Mashed potatoes,21446,0.2,19715,21446,LUNCHEON,66TH STREET AND BROADWAY [NY],CARD;4.75 X 7.5;,PRICED MENU;,1900-02-27T00:00:00Z
83,Mashed potatoes,21448,0.2,19716,21448,LUNCHEON,66TH STREET AND BROADWAY [NY],CARD;4.75 X 7.5;,PRICED MENU;,1900-02-28T00:00:00Z
83,Mashed potatoes,21454,0.2,19719,21454,LUNCHEON,NY,CARD;ILL;COL;4.75X7.5;,,1900-03-01T00:00:00Z
83,Mashed potatoes,21472,,19727,21472,BREAKFAST,,CARD;ILL;COL;4.25X6.5;,FLAG;PRICED WINE LIST ON BACK;,1900-03-02T00:00:00Z
83,Mashed potatoes,21474,,19728,21474,DINNER,,CARD;ILL;COL;4.25X6.5;,FLAG;PRICED WINE LIST ON BACK;,1900-03-02T00:00:00Z
83,Mashed potatoes,21476,,19729,21476,LUNCHEON,NY,CARD;ILL;COL;4.5X7;,COAT OF ARMS;,1900-03-02T00:00:00Z
83,Mashed potatoes,21530,,19753,21530,BREAKFAST,,BROADSIDE; EMBLEM; 5.5 X 7;,,1901-06-09T00:00:00Z
83,Mashed potatoes,21540,,19758,21540,DINNER,,BROADSIDE; EMBLEM; 5.5 X 8.5;,,1901-06-10T00:00:00Z
83,Mashed potatoes,21578,,19776,21578,DINNER - SECOND CABIN,EN ROUTE ABOARD SONOMA,CARD; 5.5 X 7;,LOGO; PRINTED ON LIGHTER STOCK;,1901-05-27T00:00:00Z
83,Mashed potatoes,2161,,13167,2161,DINNER,NC,FOLDER; ILLUS; 4.75X7.25;,"[ILLUS OF HOTEL?]; WINE LIST; NOTATION: ""SECURE TICKETS NOW AT OFFICE FOR ASHEVILLE MUSIC FESTIVAL, THEODORE THOMAS CHICAGO ORCHESTRA, GRAND OPERA HOUSE, MARCH 21ST AND 22ND""; REAR PAGE: ""WHERE TO GO: POINTS OF INTEREST, WITH DISTANCES FROM BATTERY PARK H",1900-03-19T00:00:00Z
83,Mashed potatoes,21642,,19801,21642,LUNCH,SS DEUTSCHLAND,CARD; ILLUS; COL; 5X8;,GERMAN AND ENGLISH MENU;NEPTUNE HOLDING TRIDENT ON SHIELD WITH EMBLEM;,1901-09-21T00:00:00Z
83,Mashed potatoes,21690,,19821,21690,DINNER,,CARD; 5 X 7.25;,HANDWRITTEN;,1901-08-03T00:00:00Z
83,Mashed potatoes,21704,,19827,21704,DINNER,,FOLDER; 5.5X8.5;,HAND-WRITTEN;,1900-03-12T00:00:00Z
83,Mashed potatoes,21718,,19832,21718,LUNCHEON,EN ROUTE ABOARD R.M.S. LUCANIA,CARD; 4.25 X 6.5;,WINE LIST PRICED IN BRITISH CURRENCY ON BACK;,1900-04-26T00:00:00Z
83,Mashed potatoes,21720,0.1,19833,21720,LUNCHEON,"CHICAGO,ILL.",BROADSIDE;4.5 X 7.5;,,1900-04-28T00:00:00Z
83,Mashed potatoes,21722,,19834,21722,BREAKFAST,SS KAISER WILHELM DER GROSSE,CARD;ILL;COL;5.5X8;,"SEPARATE LISTINGS,ONE GERMAN,ONE ENGLISH;COAST SCENE;MAY BE USED AS A POSTCARD;",1900-04-29T00:00:00Z
83,Mashed potatoes,2173,,13172,2173,DINNER,,BROADSIDE; ILLUS; COL; 4.5X9;,HANDWRITTEN IN BLACK INK; STEAMSHIP FLAG AT TOP OF MENU; DECORATIVE BORDER;,1900-03-23T00:00:00Z
83,Mashed potatoes,21738,,19840,21738,DINNER,,FOLDER;6X9;,TYPEWRITTEN ON FORM;2 COPIES;,1900-04-30T00:00:00Z
83,Mashed potatoes,21764,,19849,21764,DINNER,,CARD;  4.5 X 9;,HANDWRITTEN; RED LOGO;,1900-03-28T00:00:00Z
83,Mashed potatoes,21768,,19851,21768,DINNER,,CARD; 4.5 X 9;,HANDWRITTEN; RED LOGO;,1900-03-30T00:00:00Z
83,Mashed potatoes,21774,,19854,21774,BREAKFAST,EN ROUTE ABOARD KAISER WILHELM DER GROSSE,CARD; ILLUS; 5.5 X 8;,MENU IN GERMAN AND ENGLISH; ILLUSTRATION OF STEAMSHIP AND GRECIAN PLAQUE; SUITABLE FOR MAILING;,1900-04-12T00:00:00Z
83,Mashed potatoes,21780,,19856,21780,BREAKFAST,EN ROUTE ABOARD KAISER WILHELM DER GROSSE,CARD; ILLUS; 5.5 X 8;,MENU IN GERMAN AND ENGLISH; ILLUSTRATION OF STEAMSHIP AND SEAFOOD;; SUITABLE FOR MAILING;,1900-04-13T00:00:00Z
83,Mashed potatoes,21792,,19861,21792,LUNCHEON,EN ROUTE ABOARD R.M.S. LUCANIA,CARD; 4.5 X 7.25;,LOGO; PRICED WINE LIST ON BACK WITH PRICES IN BRITISH CURRENCY;,1900-04-13T00:00:00Z
83,Mashed potatoes,21804,,19867,21804,DINNER,NC,FOLDER;ILL;4.75X7.5;,PRICED WINE LIST;LITHOGRAPH OF BUILDING ON FRONT COVER;POINTS OF INTEREST LISTED ON BACK;,1900-04-15T00:00:00Z
83,Mashed potatoes,21808,,19868,21808,TIFFIN,SS HONG KONG MARU,CARD;ILLUS;6.25X7.75;,VARIOUS ILLUSTRATIONS ON BACK;,1900-09-02T00:00:00Z
83,Mashed potatoes,21810,,19869,21810,DINNER,SS KOBE MARU,BROADSIDE;ILLUS;COL;10.25X9.5;,ILLUSTRATION OF CHILDRENS'PARADE;MAP OF ROUTES;,1900-09-02T00:00:00Z
83,Mashed potatoes,21820,,19873,21820,DINNER,SS HONG KONG MARU,BROADSHEET;ILLUS;6.25X7.75;,"VARIOUS ILLUSTRATIONS ON BACK: PHOTOGRAPHS OF DIAMOND HEAD, HONOLULU; MOUNT FUJIYAMA, JAPAN; CHINESE PAGODA; YOSEMITE FALLS, CALIF; STEAMSHIP AND JAPANESE FLAG;",1900-09-03T00:00:00Z
83,Mashed potatoes,21830,,19878,21830,BREAKFAST,,BROADSIDE;5.25X7.75;,,1900-09-04T00:00:00Z
83,Mashed potatoes,21835,,19881,21835,TIFFIN,SS HONG KONG MARU,BROADSHEET;ILLUS;6.25X7.75;,"VARIOUS ILLUSTRATIONS ON BACK: PHOTOGRAPHS OF DIAMOND HEAD, HONOLULU; MOUNT FUJIYAMA, JAPAN; CHINESE PAGODA; YOSEMITE FALLS, CALIF; STEAMSHIP AND JAPANESE FLAG;",1900-09-04T00:00:00Z
83,Mashed potatoes,21838,,19882,21838,TIFFIN,EN ROUTE ABOARD HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-10-28T00:00:00Z
83,Mashed potatoes,21848,,19887,21848,TIFFIN,EN ROUTE ABOARD HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA, JAPAN;",1900-10-17T00:00:00Z
83,Mashed potatoes,21850,,19888,21850,DINNER,EN ROUTE ABOARD HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA, JAPAN;",1900-10-17T00:00:00Z
83,Mashed potatoes,21860,,19893,21860,TIFFIN,,BROADSHEET; ILLUS; COL; 5.5X7.75;,HANDWRITTEN; GREEN BORDER;,1900-10-18T00:00:00Z
83,Mashed potatoes,21870,,19898,21870,BREAKFAST,EN ROUTE ABOARD HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-10-29T00:00:00Z
83,Mashed potatoes,21874,,19900,21874,DINNER,EN ROUTE ABOARD HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-10-29T00:00:00Z
83,Mashed potatoes,21880,,19903,21880,DINNER,EN ROUTE ABOARD HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-10-30T00:00:00Z
83,Mashed potatoes,21886,10.0,19906,21886,DAILY MENU,CA,CARD;6.25X10.75;,CORKAGE $1 PER BOTTLE;,1900-10-31T00:00:00Z
83,Mashed potatoes,21892,,19909,21892,DINNER,EN ROUTE ABOARD HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-10-31T00:00:00Z
83,Mashed potatoes,21918,,19920,21918,DINNER,EN ROUTE ABOARD VENTURA,CARD; 5.5 X 8.5;,LOGO;,1901-05-28T00:00:00Z
83,Mashed potatoes,21924,,19923,21924,DINNER,,BROADSIDE; EMBLEM; 5.5 X 8.5;,,1901-05-29T00:00:00Z
83,Mashed potatoes,21944,,19933,21944,SUPPER,SS KONIGIN LUISE,CARD;ILL;COL;5.25X7.5;,PASSENGERS ON DECK;MENUS SEPARATE IN GERMAN AND ENGLISH;,1901-06-13T00:00:00Z
83,Mashed potatoes,21979,,19950,21979,DINNER,,CARD; 4.5X7.25;,NO LOCATION INDICATED ON THIS MENU;,1901-05-24T00:00:00Z
83,Mashed potatoes,21985,,19953,21985,LUNCHEON,"CLINTON,NY",CARD; ILLUS; COL; 5X7;,EMBLEM; CROSSED ITEMS;,1901-08-19T00:00:00Z
83,Mashed potatoes,21989,,19955,21989,DINNER,,CARD; 4.5X6.25;,PART OF MUSICAL PROGRAM PASTED ON BACK POSSIBLY TO MEND TEAR;,1901-08-21T00:00:00Z
83,Mashed potatoes,22029,,19970,22029,DINNER,EN ROUTE ABOARD SONOMA,CARD; 5.5 X 8.5;,LOGO;,1901-05-09T00:00:00Z
83,Mashed potatoes,22071,,19981,22071,DINNER,EN ROUTE ABOARD PANAMA LINE STEAMSHIP CITY OF PARA,FOLDER; 6 X 9;,MENU TYPED IN ENGLISH BUT VARIOUS COURSES LISTED IN ENGLISH AND SPANISH; ORNAMENTAL BORDER;,1900-04-22T00:00:00Z
83,Mashed potatoes,22079,,19984,22079,DINNER,NY,BROADSIDE; ILLUS; 4.5 X 7.25;,"H.S.CLEMENT,PROP. LISTED;",1900-08-04T00:00:00Z
83,Mashed potatoes,22084,,19987,22084,DINNER,SS HONG KONG MARU,BROADSHEET;ILLUS;6.25X7.75;,"VARIOUS ILLUSTRATIONS ON BACK: PHOTOGRAPHS OF DIAMOND HEAD, HONOLULU; MOUNT FUJIYAMA, JAPAN; CHINESE PAGODA; YOSEMITE FALLS, CALIF; STEAMSHIP AND JAPANESE FLAG;",1900-09-04T00:00:00Z
83,Mashed potatoes,22095,,19992,22095,DINNER,"AUGUSTA, ME",CARD; 4.25X7.0;,,1900-08-21T00:00:00Z
83,Mashed potatoes,22103,,19996,22103,DINNER,"AUGUSTA, ME",CARD; 4.25X7.0;,,1900-08-22T00:00:00Z
83,Mashed potatoes,22125,,20006,22125,BREAKFAST,SS GAELIC,BROADSIDE; ILLUS; 5.5X8.5;,"ILLUS, FLAG WITH O/O; HAND-WRITTEN; TWO COPIES;",1900-06-12T00:00:00Z
83,Mashed potatoes,22129,,20008,22129,DINNER,"ABOARD SS CHATEAUGAY, [LAKE CHAMPLAIN, {NY}];",CARD; 4.75X7.5;,"MENU HAND WRITTEN IN PENCIL; DATE, ""15 JULY 1900"" AND ""LAKE CHAMPLAIN"" WRITTEN IN PEN POSSIBLY BY FB;",1900-07-15T00:00:00Z
83,Mashed potatoes,22135,,20011,22135,DINNER,SS GAELIC,FOLDER; ILLUS; 5.5X8.5;,"COVER ILLUS, ANCHOR WITH CHAIN AND ROPE/BANNER WITH ""BON VOYAGE""; FLAG WITH O/O; HAND-WRITTEN; BACK COVER ILLUS, SEA GULL SOARING OVER SEA; TWO COPIES",1900-06-12T00:00:00Z
83,Mashed potatoes,22169,0.1,20025,22169,LUNCHEON,,CARD;ILLUS;COL;5.5X8.5;,HANDWRITTEN 1900 IN PENCIL;PRINTED MENU WITH STAMPED ITEMS;ONE OF 2 MENUS WITH DIFFERENT STAMPED ITEMS;2 COPIES;,1900-01-01T00:00:00Z
83,Mashed potatoes,22171,0.1,20026,22171,LUNCHEON,,CARD;ILLUS;COL;5.5X8.5;,HANDWRITTEN 1900 IN PENCIL;PRINTED MENU WITH STAMPED ITEMS;ONE OF 2 MENUS WITH DIFFERENT STAMPED ITEMS;,1900-01-01T00:00:00Z
83,Mashed potatoes,22185,,20033,22185,DINNER, WI,FOLDER; 5 X 7;,,1900-12-23T00:00:00Z
83,Mashed potatoes,22189,,20034,22189,DINNER,NY,CARD; ILLUS; 5 X 7;,ILLUSTRATION OF HOTEL;,1900-12-23T00:00:00Z
83,Mashed potatoes,22190,,20035,22190,DINNER,NY,CARD; ILLUS; 5 X 7;,ILLUSTRATION OF HOTEL;,1900-12-24T00:00:00Z
83,Mashed potatoes,22194,,20037,22194,DINNER,"SYRACUSE,NY",BROADSHEET; ILLUS; COL; 5 X 7;,DINNER HOURS LISTED,1900-12-27T00:00:00Z
83,Mashed potatoes,22196,,20038,22196,DINNER,NY,BROADSHEET; ILLUS; COL; 5 X 7;,,1900-12-28T00:00:00Z
83,Mashed potatoes,22199,,20039,22199,DINNER,EN ROUTE ABOARD HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA, JAPAN;",1900-10-18T00:00:00Z
83,Mashed potatoes,22233,,20055,22233,LUNCHEON,EN ROUTE ABOARD S.S.ZEELAND,CARD; ILLUS; COL; 5.5 X 8;,ILLUSTRATION OF SHIP AT SEA FRAMED AS IF IT WEE A PAINTING; BACK OF MENU IMPINTED OR USE AS POSTCARD; SHIP SAILED BETWEEN ANTWERP AND NEW YORK;,1901-11-21T00:00:00Z
83,Mashed potatoes,22235,,20056,22235,LUNCHEON,EN ROUTE ABOARD S.S.VADERLAND,CARD; ILLUS; COL; 5.5 X 8;,ILLUSTRATION OF SHIP AT SEA FRAMED AS IF IT WEE A PAINTING; BACK OF MENU IMPINTED OR USE AS POSTCARD; SHIP SAILED BETWEEN ANTWERP AND NEW YORK;,1901-11-21T00:00:00Z
83,Mashed potatoes,22249,0.1,20063,22249,LUNCHEON,,CARD; ILLUS; COL; 5.5X7.25;,EMBLEM; DATE HAND WRITTEN; PHOTOGRAPH OF TRACK LAYING;,1901-09-01T00:00:00Z
83,Mashed potatoes,22255,,20066,22255,LUNCH,,FOLDER; ILLUS; COL; 4.25X6.5;,"MEN ON ROCK AT COAST WITH BOATS,OTHER ILLUSTRATIONS ON EACH SIDE AND BACK;  MENU IN GERMAN;",1901-09-17T00:00:00Z
83,Mashed potatoes,22265,,20070,22265,DINNER [ON FUNERAL TRAIN OF PRESIDENT McKINLEY?],[EN ROUTE TO CANTON?],CARD; ILLUS; 5.25X7.5;,"HANDWRITTEN NOTE ""FUNERAL TRAIN OF PRESIDENT McKINLEY WASHINGTON TO CANTON.17.18.SEPT.1901; EAGLE ON SHIELD;2 COPIES WITH ONLY ONE WITH NOTATION ON BACK;",1901-09-18T00:00:00Z
83,Mashed potatoes,22271,,20073,22271,DINNER [ON FUNERAL TRAIN OF PRESIDENT McKINLEY?],[EN ROUTE TO CANTON?],CARD; ILLUS; 5.25X7.5;,"EAGLE ON SHIELD; ''RETURNING PRESIDENTIAL TRAIN,CANTON TO WASHINGTON.19.20.SEP.1901""WRITTEN BY HAND; DATE PARTLY WRITTEN BY HAND;",1901-09-19T00:00:00Z
83,Mashed potatoes,22277,,20076,22277,DINNER,EN ROUTE ABOARD SONOMA,CARD; 5.5 X 7;,LOGO;,1901-05-14T00:00:00Z
83,Mashed potatoes,22327,,20099,22327,LUNCH,"DAMPFER ""BARBAROSSA""",CARD; ILLUS; COL; 5.25X8;,GERMAN & ENGLISH; ILLUSTRATION OF SAILSHIP AT SEA; THERE ARE 2 DIFFERENT MENUS FOR 2 CLASSES ON THIS DATE;,1901-05-04T00:00:00Z
83,Mashed potatoes,22361,,20114,22361,LUNCH,"PANAMA LINE,CITY OF PARA",FOLDER;COL;6X9;,TYPEWRITTEN ON PRINTED FORM;,1900-04-23T00:00:00Z
83,Mashed potatoes,22369,,20117,22369,DINNER,,FOLDER;ILL;COL;5.5X8.25;,HANDWRITTEN;SECOND COPY; MECHANICALLY REPRODUCED;FLAGS;ANCHORS;FLYING BIRD AT SEA ON BACK COVER;,1900-04-23T00:00:00Z
83,Mashed potatoes,2239,,13189,2239,LUNCHEON,"HOT SPRINGS, AR",BROADSIDE; 4.75X7.5;,,1900-04-15T00:00:00Z
83,Mashed potatoes,22428,,20141,22428,TABLE DE HOTE DINNER/FISH DINNER,"OLD ORCHARD BEACH, ME;",FOLDER; ILLUS; COL; 5.0X8.0;,ILLUS OF HOTEL ON COVER; ILLUS OF HILDRETH'S ORIGINAL AND ONLY VELVET MOLASSES CANDY FACTORY ON REAR COVER; TABLE DE HOTE DINNER SERVED FROM 12 TO 3 FOR 75 CENTS; FISH DINNER SERVED FROM 11 A.M. TO 7 P.M. FOR 50 CENTS;,1900-07-16T00:00:00Z
83,Mashed potatoes,22437,0.15,20144,22437,LUNCHEON,ON BOARD SS NORTH WEST,CARD; ILLUS; 7.25X12.75,"ILLUS, DRAWING OF STEAMER SET WITHIN FRAME;",1900-07-18T00:00:00Z
83,Mashed potatoes,22447,,20147,22447,DINNER,"PUT-IN-BAY ISLAND, OH",CARD; 4.5X7.25;,"TABLE D'HOTE MENU; ""ISLAND CLARET, DRY AND SWEET CATAWBA, 40 CENTS A QUART;""",1900-07-22T00:00:00Z
83,Mashed potatoes,22449,0.1,20148,22449,LUNCHEON,,CARD; ILLUS; COL; 5.25X8;,A LA CARTE MENU; NAME PRINTED IN BLOCK DESIGN;,1900-07-01T00:00:00Z
83,Mashed potatoes,22451,0.1,20149,22451,LUNCHEON,,CARD; ILLUS; COL; 5.25X8;,A LA CARTE MENU; NAME PRINTED IN BLOCK DESIGN;,1900-07-01T00:00:00Z
83,Mashed potatoes,22467,,20157,22467,DINNER,,FOLDER;6X9.25;,TYPEWRITTEN AND MECHANICALLY REPRODUCED,1900-05-26T00:00:00Z
83,Mashed potatoes,22477,,20160,22477,DINNER,"JACKSONVILLE, FL",CARD; ILLUS; COL; 5X7.25;,TABLE D'HOTE MENU; ILLUSTRATION OF REINDEER OVER DECORATIVE HOTEL NAME; [DATE INFO SUPPLIED BY FEB];,1900-05-28T00:00:00Z
83,Mashed potatoes,22479,,20161,22479,NOON DINNER,OH,BROADSIDE; 4.5X6.75;,,1900-08-23T00:00:00Z
83,Mashed potatoes,22484,,20164,22484,DINNER,,BROADSHEET; ILLUS; 6.5 X 7.75;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-09-05T00:00:00Z
83,Mashed potatoes,2249,,13193,2249,LUNCH,SS GAELIC,BROADSIDE; ILLUS; 5.5X8.5;,"ILLUS, FLAG WITH O/O; HAND-WRITTEN;",1900-06-10T00:00:00Z
83,Mashed potatoes,22501,,20171,22501,DINNER,EN ROUTE ABOARD HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-10-19T00:00:00Z
83,Mashed potatoes,22503,,20172,22503,DINNER,EN ROUTE ABOARD HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-10-20T00:00:00Z
83,Mashed potatoes,22507,,20174,22507,TIFFIN,EN ROUTE ABOARD HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-10-20T00:00:00Z
83,Mashed potatoes,2251,,13194,2251,DINNER,VA,CARD; 5.0X8.0;,,1900-06-10T00:00:00Z
83,Mashed potatoes,22517,,20179,22517,DINNER,EN ROUTE ABOARD HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-10-21T00:00:00Z
83,Mashed potatoes,22533,,20187,22533,TIFFIN,,FOLDER; ILLUS COVER; 3 X 7.75;,,1900-10-10T00:00:00Z
83,Mashed potatoes,22549,,20195,22549,DINNER,EN ROUTE ABOARD HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-10-11T00:00:00Z
83,Mashed potatoes,22585,,20211,22585,DINNER,VA,CARD; 4 X 8.25;,NOTE THAT THE HOTEL IS EQUIPPED WITH A WATER STILL APPROVED BY THE MASSACHUSETTS HOMEOPATHIC HOSPITAL AND SURGEONS OF FORT MONROE;,1901-08-06T00:00:00Z
83,Mashed potatoes,2259,,13198,2259,CARTE DU JOUR,MO,FOLDER; ILLUS; COL; 5.5X8.0;,"ETCHING OF PLANTERS HOTEL ON FRONT; ETCHING OF GRAND HOTEL, MACINAC ISLAND, MI ON REAR;",1900-07-12T00:00:00Z
83,Mashed potatoes,22601,,20217,22601,LUNCH & DINNER,"SCHNELLDAMPFER ""DEUTSCHLAND"" COMMODORE ALBERS",CARD; ILLUS; COL; 5X8;,GERMAN & ENGLISH; CHERUBS HOLDING SHIELD OF SHIPPING EMBLEM; PERHAPS THIS IS A MEAL FOR ANOTHER CLASS;,1901-09-24T00:00:00Z
83,Mashed potatoes,22603,,20218,22603,FRUHSTUCK-LUNCH,"SCHNELLDAMPFER ""DEUTSCHLAND"" COMMODORE ALBERS",CARD; ILLUS; COL; 5X8;,GERMAN & ENGLISH; EMBLEM AT TOP OF MENU;,1901-09-25T00:00:00Z
83,Mashed potatoes,22622,0.1,20228,22622,MENU,NY,FOLDER; ILLUS; 6.5X9.25;,"A LA CARTE MENU; ILLUSTRATION OF HOTEL ON FRONT COVER, HISTORY OF HOTEL ON BACK COVER;",1901-05-06T00:00:00Z
83,Mashed potatoes,22637,,20234,22637,LUNCH SECOND CABIN,SS SONOMA,BROADSIDE;ILLUS;COL;5.5X7;,FLAG;,1901-05-18T00:00:00Z
