"","Dish_id","Dish_name","menu_page_id","price","Menu_id","Menupage_id","event","place","physical_description","notes","date","states"
"4600",219,"Boiled potatoes",49570,NA,27608,49570,"BREAKFAST","","","","1910-03-10T00:00:00Z",""
"4601",219,"Boiled potatoes",49572,NA,27608,49572,"BREAKFAST","","","","1910-03-10T00:00:00Z",""
"4602",219,"Boiled potatoes",49576,NA,27609,49576,"BREAKFAST","","","","1910-03-14T00:00:00Z",""
"4603",219,"Boiled potatoes",49578,NA,27610,49578,"Lunch A La Carte Held By Nordeutscher Lloyd Bremen At On Board Ss 'Berlin","","","","1910-03-13T00:00:00Z",""
"4604",219,"Boiled potatoes",49605,NA,27621,49605,"BREAKFAST","","","","1910-03-18T00:00:00Z",""
"4605",219,"Boiled potatoes",49610,NA,27624,49610,"Third Class Bill Of Fare: Dinner","","","","1910-03-19T00:00:00Z",""
"4606",219,"Boiled potatoes",49618,NA,27627,49618,"","","","","1910-03-09T00:00:00Z",""
"4607",219,"Boiled potatoes",49648,NA,27634,49648,"BREAKFAST","","","","1910-03-11T00:00:00Z",""
"4608",219,"Boiled potatoes",49656,NA,27636,49656,"BREAKFAST","","","","1910-03-14T00:00:00Z",""
"4609",219,"Boiled potatoes",49658,NA,27637,49658,"BREAKFAST","","","","1910-03-13T00:00:00Z",""
"4610",219,"Boiled potatoes",4966,NA,14081,4966,"DAILY MENU","S.S. SAN JUAN","CARD; ILLUS; COL; 5.5X7.5;","MENU, DATE AND CAPTAIN'S NAME ARE HANDWRITTEN; COMPANY SEAL ON FRONT;","1901-11-17T00:00:00Z",""
"4611",219,"Boiled potatoes",49664,NA,27640,49664,"BREAKFAST","","","","1910-03-15T00:00:00Z",""
"4612",219,"Boiled potatoes",49666,NA,27640,49666,"BREAKFAST","","","","1910-03-15T00:00:00Z",""
"4613",219,"Boiled potatoes",49672,NA,27642,49672,"Lunch Ë† La Carte","","","","1910-03-19T00:00:00Z",""
"4614",219,"Boiled potatoes",49675,NA,27644,49675,"Breakfast Ë† La Carte","","","","1910-03-16T00:00:00Z",""
"4615",219,"Boiled potatoes",49681,NA,27647,49681,"LUNCH","","","","1910-03-19T00:00:00Z",""
"4616",219,"Boiled potatoes",49687,NA,27649,49687,"Lunch A La Carte Held By Nordeutscher Lloyd Bremen At On Board Ss 'Kaiser Wilhelm Der Grosse'","","","","1910-03-11T00:00:00Z",""
"4617",219,"Boiled potatoes",49692,NA,27652,49692,"BREAKFAST","","","","1910-03-16T00:00:00Z",""
"4618",219,"Boiled potatoes",49701,NA,27657,49701,"BREAKFAST","","","","1910-03-10T00:00:00Z",""
"4619",219,"Boiled potatoes",49703,NA,27657,49703,"BREAKFAST","","","","1910-03-10T00:00:00Z",""
"4620",219,"Boiled potatoes",49719,NA,27660,49719,"","","","","1910-03-15T00:00:00Z",""
"4621",219,"Boiled potatoes",49751,NA,27669,49751,"","","","","1910-03-10T00:00:00Z",""
"4622",219,"Boiled potatoes",49753,NA,27670,49753,"Lunch A La Carte","","","","1910-03-14T00:00:00Z",""
"4623",219,"Boiled potatoes",49891,0.25,27710,49891,"","","#N/A","","",""
"4624",219,"Boiled potatoes",49902,NA,27714,49902,"","","30x21cm folded; 30x42cm open","English is the secondary language.","1969-11-13T00:00:00Z",""
"4625",219,"Boiled potatoes",49905,NA,27715,49905,"","","30x21cm folded; 30x42cm open","English is the secondary language.","1969-11-13T00:00:00Z",""
"4626",219,"Boiled potatoes",49908,NA,27716,49908,"","","30x21cm folded; 30x42cm open","English is the secondary language.","1969-11-14T00:00:00Z",""
"4627",219,"Boiled potatoes",49911,NA,27717,49911,"","","29.5x21cm folded; 29.5x42cm open","English is the secondary language.","1969-11-14T00:00:00Z",""
"4628",219,"Boiled potatoes",49976,NA,27734,49976,"","","30.5x22.5 folded; 30.5x46cm open","","1969-05-13T00:00:00Z",""
"4629",219,"Boiled potatoes",50074,NA,27758,50074,"","","30x21cm folded; 30x42cm open","English is the secondary language.","1969-11-08T00:00:00Z",""
"4630",219,"Boiled potatoes",50075,NA,27759,50075,"","","30x21cm  ","English is the secondary language.","1969-11-09T00:00:00Z",""
"4631",219,"Boiled potatoes",50078,NA,27760,50078,"","","30x21cm folded; 30x42cm open","English is the secondary language.","1969-11-09T00:00:00Z",""
"4632",219,"Boiled potatoes",50081,NA,27761,50081,"","","30x21cm folded; 30x42cm open","English is the secondary language.","1969-11-09T00:00:00Z",""
"4633",219,"Boiled potatoes",50082,NA,27762,50082,"","","30x21cm  ","English is the secondary language.","1969-11-10T00:00:00Z",""
"4634",219,"Boiled potatoes",50088,NA,27764,50088,"","","28.5x22.5 folded; 28.5x44.5cm open","English is the secondary language.","1969-11-10T00:00:00Z",""
"4635",219,"Boiled potatoes",50090,NA,27765,50090,"","","30x21cm","English is the secondary language.","1969-11-11T00:00:00Z",""
"4636",219,"Boiled potatoes",50093,NA,27766,50093,"","","30x21cm folded; 30x42cm open","English is the secondary language.","1969-11-11T00:00:00Z",""
"4637",219,"Boiled potatoes",50096,NA,27767,50096,"","","28x21.5cm folded; 28x42.5cm open","English is the secondary language.","1969-11-11T00:00:00Z",""
"4638",219,"Boiled potatoes",50097,NA,27768,50097,"","","30x21cm","English is the secondary language.","1969-11-12T00:00:00Z",""
"4639",219,"Boiled potatoes",50100,NA,27769,50100,"","","30x21cm folded; 30x42cm open","English is the secondary language.","1969-11-12T00:00:00Z",""
"4640",219,"Boiled potatoes",50101,NA,27770,50101,"","","30x21cm","English is the secondary language.","1969-11-13T00:00:00Z",""
"4641",219,"Boiled potatoes",5023,0.1,14086,5023,"LUNCHEON","","CARD;4.5 X 6.5;","PRICES LISTED FOR EACH ITEM;","1901-09-01T00:00:00Z",""
"4642",219,"Boiled potatoes",5027,NA,14088,5027,"DINNER","","CARD; 4.5 X 6.5;","COMPLETE MEAL PRICED AT $1.00;","1901-09-05T00:00:00Z",""
"4643",219,"Boiled potatoes",5029,NA,14089,5029,"LUNCHEON","NY","BROADSIDE; HOTEL EMBLEM; 5.5 X 8.5;","HANDWRITTEN NOTE ON THE BACK BY LEWIS L.JUDD;","1901-09-05T00:00:00Z","NY"
"4644",219,"Boiled potatoes",50821,NA,27956,50821,"","","37.5x24cm folded; 37.5x47cm open","","1974-03-29T00:00:00Z",""
"4645",219,"Boiled potatoes",50876,NA,27970,50876,"","","42x29cm","","1974-11-04T00:00:00Z",""
"4646",219,"Boiled potatoes",51402,0.4,28099,51402,"","","28x20.5cm folded; 28x41cm open","","1967-01-01T00:00:00Z",""
"4647",219,"Boiled potatoes",5170,0.1,14134,5170,"DAILY MENU","BROADWAY AND 10TH STREET, NEW YORK, NY","FOLDER; ILLUS; COL; 6 X 10.75;","PRICED MENU; ILLUSTRATION OF LOBSTERS;","1906-12-29T00:00:00Z","NY"
"4648",219,"Boiled potatoes",51749,NA,28192,51749,"","","34x21cm folded","","1965-02-22T00:00:00Z",""
"4649",219,"Boiled potatoes",51768,NA,28199,51768,"","","32x21cm folded","","1965-02-24T00:00:00Z",""
"4650",219,"Boiled potatoes",51773,NA,28201,51773,"","","34x21cm folded","","1965-02-22T00:00:00Z",""
"4651",219,"Boiled potatoes",51799,NA,28207,51799,"","","29.5x21cm folded; 29.5x42cm open","","1965-03-07T00:00:00Z",""
"4652",219,"Boiled potatoes",51803,NA,28208,51803,"","","29.5x21cm folded; 29.5x42cm open","","1965-03-08T00:00:00Z",""
"4653",219,"Boiled potatoes",51807,NA,28209,51807,"","","29.5x21cm folded; 29.5x42cm open","","1965-03-09T00:00:00Z",""
"4654",219,"Boiled potatoes",5181,NA,14138,5181,"DINNER","CORONADA BEACH,CA.","BROADSIDE; ILLUS; 4.5 X 7.5;","MUSIC PROGRAM INCLUDED; DINING HOURS LISTED;","1901-08-08T00:00:00Z","CA"
"4655",219,"Boiled potatoes",51811,NA,28210,51811,"","","29.5x21cm folded; 29.5x42cm open","","1965-03-09T00:00:00Z",""
"4656",219,"Boiled potatoes",51815,NA,28211,51815,"","","29.5x21cm folded; 29.5x42cm open","","1965-03-10T00:00:00Z",""
"4657",219,"Boiled potatoes",51819,NA,28212,51819,"","","29.5x21cm folded; 29.5x42cm open","","1965-03-10T00:00:00Z",""
"4658",219,"Boiled potatoes",51823,NA,28213,51823,"","","29.5x21cm folded; 29.5x42cm open","","1965-03-12T00:00:00Z",""
"4659",219,"Boiled potatoes",51827,NA,28214,51827,"","","29.5x21cm folded; 29.5x42cm open","","1965-03-14T00:00:00Z",""
"4660",219,"Boiled potatoes",51835,NA,28216,51835,"","","29.5x21cm folded; 29.5x42cm open","","1965-03-17T00:00:00Z",""
"4661",219,"Boiled potatoes",51851,NA,28222,51851,"","","34x21cm folded","","1965-03-07T00:00:00Z",""
"4662",219,"Boiled potatoes",51864,0.25,28225,51864,"","","35.5x28cm folded; 35.5x56cm open","","1965-03-01T00:00:00Z",""
"4663",219,"Boiled potatoes",51948,NA,28245,51948,"","","32x21cm  ","","1965-07-03T00:00:00Z",""
"4664",219,"Boiled potatoes",51953,NA,28247,51953,"","","34x21cm ","","1965-07-04T00:00:00Z",""
"4665",219,"Boiled potatoes",51969,NA,28252,51969,"","","29x21cm folded; 29x42cm open","","1965-07-08T00:00:00Z",""
"4666",219,"Boiled potatoes",521,NA,12585,521,"","","","","1900-04-16T00:00:00Z",""
"4667",219,"Boiled potatoes",5217,NA,14153,5217,"BREAKFAST - SECOND CABIN","SS SONOMA","CARD; ILLUS; COL; 5.5X6.75;","STEAMSHIP COMPANY LOGO AT TOP OF MENU;","1901-06-22T00:00:00Z","MA"
"4668",219,"Boiled potatoes",5223,NA,14155,5223,"LUNCH AND DINNER","259 BOWERY, NEW YORK","FOLDER; 7 X 11;","PRICED WINE LIST AND MENU;","1906-12-31T00:00:00Z","NY"
"4669",219,"Boiled potatoes",52392,0.35,28373,52392,"","","30.5x19.5cm folded; 30.5x53cm open","","1958-03-04T00:00:00Z",""
"4670",219,"Boiled potatoes",52471,NA,28386,52471,"","","26x18cm folded; 26x36cm open","","1958-05-28T00:00:00Z",""
"4671",219,"Boiled potatoes",5251,NA,14164,5251,"DINNER","NEW BRIGHTON,S.I. NY","FOLDER; ILLUS; COL;4.5 X 6.5;","","1901-07-04T00:00:00Z","NE"
"4672",219,"Boiled potatoes",52567,0.4,28415,52567,"","","22x28cm folded; 44x28cm open","","1958-10-09T00:00:00Z",""
"4673",219,"Boiled potatoes",52642,NA,28437,52642,"","","26.5x20.5cm folded; 26.5x40.5cm open","","1958-11-23T00:00:00Z",""
"4674",219,"Boiled potatoes",52648,NA,28439,52648,"","","26.5x21cm folded; 26.5x42cm open","","1958-11-24T00:00:00Z",""
"4675",219,"Boiled potatoes",52691,NA,28449,52691,"","","25x18cm folded; 25x36cm open","","1958-12-20T00:00:00Z",""
"4676",219,"Boiled potatoes",52695,NA,28450,52695,"","","25x18cm folded; 25x36cm open","","1958-12-23T00:00:00Z",""
"4677",219,"Boiled potatoes",52701,NA,28452,52701,"","","33.5x21cm","","1958-12-22T00:00:00Z",""
"4678",219,"Boiled potatoes",52704,NA,28455,52704,"","","33.5x21cm","","1958-12-29T00:00:00Z",""
"4679",219,"Boiled potatoes",52708,NA,28459,52708,"","","33.5x21cm","","1958-12-28T00:00:00Z",""
"4680",219,"Boiled potatoes",52713,NA,28461,52713,"","","24.5x18cm folded; 24.5x36cm open","","1958-12-31T00:00:00Z",""
"4681",219,"Boiled potatoes",5273,NA,14170,5273,"DINNER","","BROADSHEET; AMERICAN FLAG; RED WHITE & BLUE COL; 4.75 X 7;","WORDS OF STAR SPANGLED BANNER ON BACK;","1901-07-04T00:00:00Z",""
"4682",219,"Boiled potatoes",5287,NA,14175,5287,"BREAKFAST","","FOLDER;COL;4 X 6;","MENU IN GERMAN & ENGLISH;","1901-07-05T00:00:00Z",""
"4683",219,"Boiled potatoes",5295,0.1,14177,5295,"DINNER","MA","FOLDER;6 X 9.5;","COMPLETE MENU WITH PRICES;","1901-07-05T00:00:00Z","MA"
"4684",219,"Boiled potatoes",52987,NA,28547,52987,"","","16.5x21cm folded; 16.5x42cm open","","1957-09-03T00:00:00Z",""
"4685",219,"Boiled potatoes",52995,NA,28550,52995,"","","16.5x21cm folded; 16.5x42cm open","","1957-09-05T00:00:00Z",""
"4686",219,"Boiled potatoes",5301,NA,14179,5301,"LUNCHEON","NY","BROADSIDE; ILLUS; COL; 6X8;","","1901-07-05T00:00:00Z","NY"
"4687",219,"Boiled potatoes",53025,NA,28557,53025,"","","32.5x21.5cm folded; 32.5x43cm open","","1957-10-01T00:00:00Z",""
"4688",219,"Boiled potatoes",53025,0.35,28557,53025,"","","32.5x21.5cm folded; 32.5x43cm open","","1957-10-01T00:00:00Z",""
"4689",219,"Boiled potatoes",5303,NA,14180,5303,"DINNER","NY","BROADSIDE; ILLUS; COL; 6X8;","","1901-07-05T00:00:00Z","NY"
"4690",219,"Boiled potatoes",5319,NA,14188,5319,"DINNER","","BROADSIDE; EMBLEM; 4.25 X 6.5;","","1901-08-15T00:00:00Z",""
"4691",219,"Boiled potatoes",53322,0.2,28625,53322,"","","32x25cm folded; 32x48cm open","","1957-01-13T00:00:00Z",""
"4692",219,"Boiled potatoes",5337,0.1,14197,5337,"MITTAGESSEN","","FOLDER; ILLUS; COL; 5X7.5;","GERMAN & ENGLISH; ILLUSTRATION OF STEAMSHIP AT SEA;","1901-09-08T00:00:00Z",""
"4693",219,"Boiled potatoes",53386,0.25,28643,53386,"","","35.5x25cm folded; 35.5x50cm open","","1959-01-09T00:00:00Z",""
"4694",219,"Boiled potatoes",5343,NA,14200,5343,"LUNCHEON","DINING CAR SERVICE","CARD; ILLUS; COL; 5.5X7.25;","A LA CARTE MENU; COMPANY LOGO AT TOP; PHOTO OF 3000 SHEEP IN WYOMING;","1901-09-01T00:00:00Z","AR"
"4695",219,"Boiled potatoes",53469,0.25,28668,53469,"","","35.5x25cm folded; 35.5x50cm open","","1959-01-08T00:00:00Z",""
"4696",219,"Boiled potatoes",53523,0.35,28680,53523,"","","36.5x23cm folded; 36.5x56cm open","","1959-08-14T00:00:00Z",""
"4697",219,"Boiled potatoes",53587,NA,28697,53587,"","","21x15cm folded; 21x29.5cm open","English is secondary language.","1959-08-05T00:00:00Z",""
"4698",219,"Boiled potatoes",5367,NA,14209,5367,"DINNER","","FOLDER; JAPANESE GIRL ILLUS; COL; 5.25 X 7.5;","MENU HANDWRITTEN; MAP OF TRIP ON COVER;","1901-07-20T00:00:00Z",""
"4699",219,"Boiled potatoes",53689,NA,28724,53689,"","","26.5x21cm folded; 26.5x42cm open","","1959-12-22T00:00:00Z",""
"4700",219,"Boiled potatoes",53695,NA,28727,53695,"","","26.5x21cm folded; 26.5x42cm open","","1959-12-24T00:00:00Z",""
"4701",219,"Boiled potatoes",53701,NA,28730,53701,"","","26.5x21cm folded; 26.5x42cm open","","1959-12-26T00:00:00Z",""
"4702",219,"Boiled potatoes",53709,NA,28734,53709,"","","26.5x21cm folded; 26.5x42cm open","","1959-12-28T00:00:00Z",""
"4703",219,"Boiled potatoes",53715,NA,28737,53715,"","","26.5x21cm folded; 26.5x42cm open","","1959-12-30T00:00:00Z",""
"4704",219,"Boiled potatoes",5377,NA,14214,5377,"DINNER","","FOLDER; JAPANESE SCENE;COL; 5 X 7.5;","MENU HANDWRITTEN; COVER IS MAP OF TRIP;","1901-07-21T00:00:00Z",""
"4705",219,"Boiled potatoes",5383,NA,14217,5383,"BREAKFAST","","BROADSIDE; EMBLEM; 5.25 X 7.25;","MENU HANDWRITTEN;","1901-07-21T00:00:00Z",""
"4706",219,"Boiled potatoes",54202,0.3,28887,54202,"","","38x21.5cm folded; 38x43cm open","","1962-04-22T00:00:00Z",""
"4707",219,"Boiled potatoes",54208,0.3,28888,54208,"","","38x21.5cm folded; 38x43cm open","","1962-05-16T00:00:00Z",""
"4708",219,"Boiled potatoes",54241,NA,28898,54241,"","","26.5x20.5cm folded; 26.5x40.5cm open","","1962-08-04T00:00:00Z",""
"4709",219,"Boiled potatoes",54247,NA,28901,54247,"","","27x21cm folded; 27x42cm open","","1962-08-05T00:00:00Z",""
"4710",219,"Boiled potatoes",54287,NA,28917,54287,"","","32x23cm folded; 32x47cm open","","1962-09-01T00:00:00Z",""
"4711",219,"Boiled potatoes",54375,0.4,28934,54375,"","","38x24cm ","","1962-03-22T00:00:00Z",""
"4712",219,"Boiled potatoes",54477,NA,28966,54477,"","","17x11cm","","1963-06-08T00:00:00Z",""
"4713",219,"Boiled potatoes",54687,NA,29011,54687,"","","28x19.5cm ","","1964-06-21T00:00:00Z",""
"4714",219,"Boiled potatoes",54692,NA,29013,54692,"","","30.5x23cm folded; 30.5x46cm open","","1964-01-01T00:00:00Z",""
"4715",219,"Boiled potatoes",54693,NA,29013,54693,"","","30.5x23cm folded; 30.5x46cm open","","1964-01-01T00:00:00Z",""
"4716",219,"Boiled potatoes",54789,NA,29043,54789,"","","29x21cm folded; 29x42cm open","","1963-01-22T00:00:00Z",""
"4717",219,"Boiled potatoes",54797,NA,29045,54797,"","","29x21cm folded; 29x42cm open","","1963-01-25T00:00:00Z",""
"4718",219,"Boiled potatoes",54801,NA,29046,54801,"","","29x21cm folded; 29x42cm open","","1963-01-18T00:00:00Z",""
"4719",219,"Boiled potatoes",5482,NA,14244,5482,"DINNER","BEDELL HOUSE,GRAND ISLAND,NY","CARD; 5.5X9.5;","ANNUAL CONCLAVE; OSSIAN BEDELL,GRAND ISLAND, ERIE CO NY WRITTEN BY HAND ON BACK;","1901-08-19T00:00:00Z","DE"
"4720",219,"Boiled potatoes",5484,NA,14245,5484,"DINNER","SS MESABA;","CARD; ILLUS; COL; 4.25X6.5;","FLAG; ASTERISK,MISS WINANS WRITTEN BY HAND;","1901-08-19T00:00:00Z","ME"
"4721",219,"Boiled potatoes",54915,0.25,29073,54915,"","","35.5x25.5cm folded; 35.5x62.5cm open","","1961-03-02T00:00:00Z",""
"4722",219,"Boiled potatoes",5504,NA,14255,5504,"DINNER","QUEBEC,CANADA","BROADSHEET; 3.5 X 5.5;","DESCRIPTION OF DINING ROOM TAPESTRIES ON BACK;","1901-07-22T00:00:00Z","CA"
"4723",219,"Boiled potatoes",55061,NA,29110,55061,"","","24x16.5cm folded; 24x32cm open","","1961-02-11T00:00:00Z",""
"4724",219,"Boiled potatoes",5508,NA,14257,5508,"BREAKFAST","","BROADSIDE; EMBLEM; 5.25 X 7.25;","MENU HANDWRITTEN;","1901-07-22T00:00:00Z",""
"4725",219,"Boiled potatoes",5510,NA,14258,5510,"DINNER","EN ROUTE ABOARD S.S. ROSETTA MARU","FOLDER; COL; ILLUS; 5.25 X 7.5;","HANDWRITTEN; ILLUSTRATION OF SAMURAI; OUTSIDE COVER CONSISTS OF A MAP SHOWING ROUTES OF LINE;","1901-07-22T00:00:00Z","AR"
"4726",219,"Boiled potatoes",5514,NA,14259,5514,"LUNCH","","CARD; 3.75 X 5.25;","LOGO;","1901-07-24T00:00:00Z",""
"4727",219,"Boiled potatoes",55246,0.3,29148,55246,"","","29.5x20cm folded; 29.5x41cm open","Room Service (Dinner)","1950-01-01T00:00:00Z",""
"4728",219,"Boiled potatoes",55249,0.3,29149,55249,"","","29.5x20cm folded; 29.5x41cm open","Room Service (Luncheon)","1950-01-02T00:00:00Z",""
"4729",219,"Boiled potatoes",55258,0.3,29152,55258,"","","29.5x20cm folded; 29.5x41cm open","Room Service (Dinner)","1950-01-04T00:00:00Z",""
"4730",219,"Boiled potatoes",55264,0.3,29154,55264,"","","29.5x20cm folded; 29.5x41cm open","Room Service (Dinner)","1950-01-05T00:00:00Z",""
