"","Dish_id","Dish_name","menu_page_id","price","Menu_id","Menupage_id","event","place","physical_description","notes","date","states"
"1",83,"Mashed potatoes",10001,NA,15728,10001,"","","","","1901-05-10T00:00:00Z",""
"2",83,"Mashed potatoes",10003,NA,15729,10003,"","","","","1901-05-25T00:00:00Z",""
"3",83,"Mashed potatoes",10008,NA,15732,10008,"","","","","1901-05-25T00:00:00Z",""
"4",83,"Mashed potatoes",10014,NA,15734,10014,"","","","","1900-11-29T00:00:00Z",""
"5",83,"Mashed potatoes",10036,NA,15741,10036,"","","","","1900-12-05T00:00:00Z",""
"6",83,"Mashed potatoes",10096,NA,15762,10096,"","","","","1901-04-27T00:00:00Z",""
"7",83,"Mashed potatoes",10098,0.1,15763,10098,"","","","","1901-04-27T00:00:00Z",""
"8",83,"Mashed potatoes",10134,NA,15777,10134,"","","","","1901-05-11T00:00:00Z",""
"9",83,"Mashed potatoes",10152,NA,15785,10152,"","","","","1901-05-01T00:00:00Z",""
"10",83,"Mashed potatoes",10158,NA,15788,10158,"","","","","1900-07-04T00:00:00Z",""
"11",83,"Mashed potatoes",10169,NA,15792,10169,"","","","","1900-07-04T00:00:00Z",""
"12",83,"Mashed potatoes",10183,NA,15799,10183,"","","","","1900-07-06T00:00:00Z",""
"13",83,"Mashed potatoes",10187,NA,15800,10187,"","","","","1900-07-07T00:00:00Z",""
"14",83,"Mashed potatoes",10206,0.15,15805,10206,"","","","","1900-07-01T00:00:00Z",""
"15",83,"Mashed potatoes",10243,NA,15819,10243,"","","","","1900-08-16T00:00:00Z",""
"16",83,"Mashed potatoes",10248,NA,15821,10248,"","","","","1900-08-17T00:00:00Z",""
"17",83,"Mashed potatoes",10270,NA,15829,10270,"","","","","1901-06-16T00:00:00Z",""
"18",83,"Mashed potatoes",10304,0.1,15841,10304,"","","","","1900-06-01T00:00:00Z",""
"19",83,"Mashed potatoes",10306,NA,15842,10306,"","","","","1900-06-01T00:00:00Z",""
"20",83,"Mashed potatoes",10312,NA,15844,10312,"","","","","1900-06-01T00:00:00Z",""
"21",83,"Mashed potatoes",10316,NA,15846,10316,"","","","","1900-06-04T00:00:00Z",""
"22",83,"Mashed potatoes",10332,NA,15850,10332,"","","","","1900-06-06T00:00:00Z",""
"23",83,"Mashed potatoes",10340,NA,15852,10340,"","","","","1900-07-08T00:00:00Z",""
"24",83,"Mashed potatoes",10344,NA,15853,10344,"","","","","1900-07-08T00:00:00Z",""
"25",83,"Mashed potatoes",10348,NA,15854,10348,"","","","","1900-07-08T00:00:00Z",""
"26",83,"Mashed potatoes",10376,NA,15859,10376,"","","","","1900-07-09T00:00:00Z",""
"27",83,"Mashed potatoes",10378,0.1,15860,10378,"","","","","1900-07-09T00:00:00Z",""
"28",83,"Mashed potatoes",10382,NA,15861,10382,"","","","","1900-07-09T00:00:00Z",""
"29",83,"Mashed potatoes",10423,NA,15874,10423,"","","","","1900-10-11T00:00:00Z",""
"30",83,"Mashed potatoes",1067,NA,12758,1067,"DINNER","PANAMA LINE,CITY OF PARA","FOLDER;5.5X8.5;","","1900-04-23T00:00:00Z","AR"
"31",83,"Mashed potatoes",10914,NA,16029,10914,"","","","","1901-07-10T00:00:00Z",""
"32",83,"Mashed potatoes",1099,NA,12771,1099,"BREAKFAST","EN RPUTE ABOARD R.M.S. CAMPANIA","CARD; 4.25 X 6.5;","WINE LIST ON BACK PRICED IN BRITISH CURRENCY;","1900-02-27T00:00:00Z","AR"
"33",83,"Mashed potatoes",1101,NA,12772,1101,"LUNCH","","BROADSIDE; ILLUS; 5.5X8.5;","HANDWRITTEN IN LAVENDAR INK; COMPANY FLAG AT TOP OF MENU;","1900-03-13T00:00:00Z",""
"34",83,"Mashed potatoes",1103,NA,12773,1103,"DINNER","","FOLDER; ILLUS; 5.5X8.5;","ITEMS OF THE DAY HANDWRITTEN IN LAVENDAR INK ON PRINTED FORM; DECORATIVE BORDER & ANCHOR, FLAGS, ETC. ON COVER;","1900-03-13T00:00:00Z",""
"35",83,"Mashed potatoes",11152,NA,16092,11152,"","","","","1901-08-08T00:00:00Z",""
"36",83,"Mashed potatoes",1117,NA,12778,1117,"DINNER","","CARD; 4.25X6.75; ILLUS; COL;","ILLUS, RED FLAG WITH BRITISH LION HOLDING GLOBE OF THE WORLD; PRICED WINE LIST;","1900-02-12T00:00:00Z",""
"37",83,"Mashed potatoes",11194,NA,16109,11194,"","","","","1906-12-31T00:00:00Z",""
"38",83,"Mashed potatoes",11196,0.1,16110,11196,"","","","","1906-12-31T00:00:00Z",""
"39",83,"Mashed potatoes",11246,0.1,16125,11246,"","","","","1901-07-04T00:00:00Z",""
"40",83,"Mashed potatoes",1127,0.15,12782,1127,"DINNER MENU","NY","FOLDER; ILLUS; COL; 6.25X8.75;","A LA CARTE DU JOUR DINNER MENU; INCLUDES EXTENSIVE PRICED WINE LIST; HOTEL MONOGRAM ON COVER;","1900-01-12T00:00:00Z","NY"
"41",83,"Mashed potatoes",11278,NA,16136,11278,"","","","","1901-07-20T00:00:00Z",""
"42",83,"Mashed potatoes",11344,NA,16166,11344,"","","","","1901-07-21T00:00:00Z",""
"43",83,"Mashed potatoes",11370,NA,16177,11370,"","","","","1901-07-21T00:00:00Z",""
"44",83,"Mashed potatoes",11393,0.2,16187,11393,"","","","","1901-01-01T00:00:00Z",""
"45",83,"Mashed potatoes",11535,NA,16225,11535,"","","","","1901-09-13T00:00:00Z",""
"46",83,"Mashed potatoes",11547,NA,16228,11547,"","","","","1901-09-14T00:00:00Z",""
"47",83,"Mashed potatoes",11555,NA,16231,11555,"","","","","1901-09-16T00:00:00Z",""
"48",83,"Mashed potatoes",1163,0.2,12793,1163,"LUNCHEON MENU","NY","BROADSIDE; ILLUS; COL; 4.5X7.5;","PRICED A LA CARTE MENU; HOTEL SEAL AT TOP OF MENU;","1900-02-13T00:00:00Z","NY"
"49",83,"Mashed potatoes",1167,NA,12795,1167,"","THE ALTON LIMITED","BOOKLET;ILL;COL;5.5X4;","WINE LIST ONLY;DATE BY FB;VARIOUS ILLUSTRATIONS;FASTENED AT LEFT BY CORD;","1900-04-03T00:00:00Z","AL"
"50",83,"Mashed potatoes",11734,NA,16287,11734,"","","","","1905-12-31T00:00:00Z",""
"51",83,"Mashed potatoes",1177,NA,12799,1177,"DINNER","BLEECKER,THOMPSON,AND SULLIVAN STREETS,[NY]","BROADSHEET;3.75X6;","","1900-04-05T00:00:00Z","NY"
"52",83,"Mashed potatoes",1189,NA,12803,1189,"BILL OF FARE/BREAKFAST/DINNER","BLEECKER, THOMPSON AND SULLIVAN STREETS, ENTRANCE ON BLEECKER STREET, [NEW YORK, NY];","BROADSHEET; 3.75X6.0;","REGULAR DINNER: 15 CENTS: SOUP, ONE MEAT DISH, TWO VEGETABLES, DESSERT, TEA, COFFEE OR MILK;","1900-04-06T00:00:00Z","NY"
"53",83,"Mashed potatoes",1191,0.15,12804,1191,"CARTE DU JOUR","NY","CARD; 6.5X10.0;","","1900-04-07T00:00:00Z","NY"
"54",83,"Mashed potatoes",1193,NA,12805,1193,"TABLE D'HOTE DINNER","NY","CARD; 5.5X7.0;","INITIALS ""ULC"" IN PALE BLUE;","1900-04-07T00:00:00Z","NY"
"55",83,"Mashed potatoes",1195,NA,12806,1195,"DINNER","NY","BROADSIDE; 5.25X7.5;","LOGO OF HOTEL IN RED;","1900-04-07T00:00:00Z","NY"
"56",83,"Mashed potatoes",1197,NA,12807,1197,"BILL OF FARE/DINNER","BLEECKER, THOMPSON AND SULLIVAN STREETS, ENTRANCE ON BLEECKER STREET, [NEW YORK, NY];","BROADSHEET; 3.75X6.0;","REGULAR DINNER: 15 CENTS: SOUP, ONE MEAT DISH, TWO VEGETABLES, DESSERT, TEA, COFFEE OR MILK;","1900-04-07T00:00:00Z","NY"
"57",83,"Mashed potatoes",1200,NA,12808,1200,"DINNER","NY","FOLDER; ILLUS; COL; 5.5X9.0;","ILLUS, ENGRAVING OF HOTEL ON COVER; MENU ON BACK PAGE; INNER PAGES HAVE A BIRD'E EYE MAP OF NEW YORK SHOWING ALL STEAMER DOCKS, FERRIES, ELEVATED AND CABLE ROADS, AND ALL CROSS TOWN ROADS; OBJECTS OF INTEREST IN AND ABOUT NEW YORK LISTED;","1900-04-07T00:00:00Z","NY"
"58",83,"Mashed potatoes",1203,NA,12809,1203,"LUNCHEON","","CARD; 4.25X6.5;","BEVELED EDGES GOLD TIPPED; RED FLAG WITH LION WEARING CROWN AND HOLDING GLOBE; PRICED WINE LIST;","1900-04-07T00:00:00Z",""
"59",83,"Mashed potatoes",1225,NA,12817,1225,"BUSINESS MEN'S LUNCH","NY","CARD; ILLUS; 4.5X5.75;","TABLE D'HOTE LUNCH -- 35 CENTS; RESTAURANT MONOGRAM IN WREATH;","1900-04-26T00:00:00Z","NY"
"60",83,"Mashed potatoes",1227,NA,12818,1227,"TABLE D'HOTE DINNER","NY","CARD; ILLUS; 4.5X5.75;","TABLE D'HOTE DINNER -- 50 CENTS; PRICED WINE LIST ON BACK OF MENU;","1900-04-26T00:00:00Z","NY"
"61",83,"Mashed potatoes",12330,NA,16435,12330,"","","","","1900-02-25T00:00:00Z",""
"62",83,"Mashed potatoes",12500,NA,16507,12500,"BREAKFAST","","CARD; 4.25X6.75; ILLUS; COL;","ILLUS, RED FLAG WITH BRITISH LION HOLDING GLOBE OF THE WORLD; PRICED WINE LIST;","1900-02-12T00:00:00Z",""
"63",83,"Mashed potatoes",12512,0.2,16512,12512,"DINNER","NY","BROADSIDE; ILLUS; COL; 6.5X9.75;","A LA CARTE MENU; HOTEL SEAL AT TOP OF  MENU;","1900-02-25T00:00:00Z","NY"
"64",83,"Mashed potatoes",12520,0.2,16515,12520,"LUNCHEON","NY","BROADSIDE; ILLUS; COL; 4.75X7.5;","A LA CARTE, PRICED MENU; HOTEL SEAL AT TOP;","1900-02-26T00:00:00Z","NY"
"65",83,"Mashed potatoes",12552,NA,16529,12552,"DINNER","DETROIT, MI","CARD; ILLUS; 5.0X8.0;","ILLUS: DOUBLE HEADED IMPERIAL EAGLE SURMOUNTED WITH DOUBLE CROWNS; LINE DRAWING OF ELFS(?) PLAYING(?); BOTTOM OF MENU CARRIES MESSAGE: ""TONIGHT: DETROIT OPERA HOUSE - MAY IRWIN IN ""SISTER MARY."" AND LYCEUM THEATRE - PIKE THEATRE CO. IN ""THE JILT.""","1900-05-15T00:00:00Z","DE"
"66",83,"Mashed potatoes",12566,NA,16535,12566,"DINNER","","FOLDER; 6.0X9.25;","TWO COPIES;","1900-05-17T00:00:00Z",""
"67",83,"Mashed potatoes",12586,NA,16543,12586,"DINNER","SS RIO DE JANEIRO","FOLDER; ILLUS; 5.75X8.75;","ILLUS, STEAMSHIP ON COVER IN RED WITHIN DECORATIVE BORDER; THREE COPIES;","1900-06-08T00:00:00Z","DE"
"68",83,"Mashed potatoes",12605,NA,16550,12605,"DINNER","EN ROUTE ABOARD HONG KONG MARU","BROADSHEET; ILLUS; 6.25 X 7.75;","PORTS LISTED; PHOTOS OF SHIP, FLAG, AND SCENES IN VARIOUS COUNTRIES;","1900-08-31T00:00:00Z","AR"
"69",83,"Mashed potatoes",12620,NA,16557,12620,"TIFFIN","","BROADSHEET; ILLUS; 6.5 X 7.75;","B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;","1900-09-17T00:00:00Z",""
"70",83,"Mashed potatoes",12622,NA,16558,12622,"DINNER","","BROADSHEET; ILLUS; 6.5 X 7.75;","B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;","1900-09-17T00:00:00Z",""
"71",83,"Mashed potatoes",12628,NA,16561,12628,"DINNER","","BROADSHEET; ILLUS; 6.5 X 7.75;","B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;","1900-09-18T00:00:00Z",""
"72",83,"Mashed potatoes",12638,NA,16566,12638,"DINNER","EN ROUTE ABOARD HONG KONG MARU","BROADSHEET; ILLUS; 6.5 X 7.75;","B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;","1900-10-03T00:00:00Z","AR"
"73",83,"Mashed potatoes",12642,NA,16568,12642,"TIFFIN","EN ROUTE ABOARD HONG KONG MARU","BROADSHEET; ILLUS; 6.5 X 7.75;","B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;","1900-10-04T00:00:00Z","AR"
"74",83,"Mashed potatoes",12644,NA,16569,12644,"DINNER","EN ROUTE ABOARD HONG KONG MARU","BROADSHEET; ILLUS; 6.5 X 7.75;","B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;","1900-10-04T00:00:00Z","AR"
"75",83,"Mashed potatoes",12660,NA,16577,12660,"DINNER","EN ROUTE ABOARD HONG KONG MARU","BROADSHEET; ILLUS; 6.5 X 7.75;","B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;","1900-10-05T00:00:00Z","AR"
"76",83,"Mashed potatoes",12674,NA,16584,12674,"DINNER"," WI","FOLDER; 5X6.5;","TABLE D'HOTE MENU;","1900-12-16T00:00:00Z","WI"
"77",83,"Mashed potatoes",12722,NA,16604,12722,"BREAKFAST","","BROADSIDE; EMBLEM; 5.5.X 7;","","1901-06-01T00:00:00Z",""
"78",83,"Mashed potatoes",12768,NA,16622,12768,"DINNER","EN ROUTE TO AUSTRALIA","FOLDER ILLUS.COVER; COL;5 X 7.5;","MENU HANDWRITTEN;","1901-07-21T00:00:00Z","AL"
"79",83,"Mashed potatoes",12814,NA,16641,12814,"BREAKFAST","SS VENTURA;","CARD;ILLUS;COL;5.5X7;","FLAG;HANDWRITTEN AND DUPLICATED;","1901-06-04T00:00:00Z",""
"80",83,"Mashed potatoes",1283,NA,12838,1283,"DINNER","[BROADWAY AND 36TH ST,NEW YORK,NY]","CARD;ILL;COL;4.25X7;","COAT OF ARMS IN UPPER LEFT;","1900-03-01T00:00:00Z","NY"
"81",83,"Mashed potatoes",12854,NA,16660,12854,"DINNER","","BROADSHEET; ILLUS; 6.5 X 7.75;","B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;","1900-09-15T00:00:00Z",""
"82",83,"Mashed potatoes",12860,NA,16663,12860,"SUNDAY DINNER","MT","FOLDER; ILLUS; COL; 5.0X6.0;","SPLIT-PEA GREEN PAPER; GOLD EMBOSSING; FANCIFUL CIRCLE IN CENTER OF COVER WITH MOUNTAINS IN BG AND SAILBOAT ON LAKE;","1900-09-16T00:00:00Z","MT"
"83",83,"Mashed potatoes",12868,NA,16666,12868,"DINNER","","BROADSHEET; ILLUS; 6.5 X 7.75;","B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;","1900-09-16T00:00:00Z",""
"84",83,"Mashed potatoes",12870,NA,16667,12870,"DINNER","WHITE MOUNTAINS, NH","FOLDER; ILLUS; 4.5X6.25;","ILLUS, WREATH OF MAPLE LEAVES SURROUNDING TREE;","1900-09-16T00:00:00Z","HI"
"85",83,"Mashed potatoes",12918,NA,16687,12918,"DINNER","ALTOONA, PA","CARD; COL; 5.5 X 8.5;","LOGO; YELLOW STOCK;","1901-08-05T00:00:00Z","AL"
"86",83,"Mashed potatoes",12928,NA,16692,12928,"LUNCH","EN ROUTE ABOARD DAMPFER BARBAROSSA","CARD; COL; ILLUS; 5.5 X 8;","MENU IN GERMAN AND ENGLISH; ILLUSTRATION OF MEN AND WOMEN ON DECK; BACK OF CARD SET UP FOR USE AS A POST CARD;","1901-04-27T00:00:00Z","AR"
"87",83,"Mashed potatoes",1299,NA,12845,1299,"DINNER","","FOLDER;ILL;COL;5.5X8.5;","HANDWRITTEN ITEMS OF PRINTED FORM;FLAGS,ANCHOR,PORTHOLES WITH SCENES;SEA WITH BIRD ON BACK COVER;2 COPIES;","1900-03-02T00:00:00Z",""
"88",83,"Mashed potatoes",12992,NA,16718,12992,"DINNER","THE PULLMAN COMPANY - EN ROUTE","CARD; 4.75 X 6.5;","PRIX FIXE MENU;","1901-08-31T00:00:00Z","CO"
"89",83,"Mashed potatoes",13006,NA,16725,13006,"DINNER","","CARD; 4.5 X 6.25;","SECTION OF NEWSPAPER CLIPPING FROM ...YORK MAIL AND EXPRESS DATED SEPT. 7, 1901, AND PHOTO OF TENNIS PLAYER ON BACK;","1901-09-01T00:00:00Z",""
"90",83,"Mashed potatoes",13008,NA,16726,13008,"","","","","1901-09-01T00:00:00Z",""
"91",83,"Mashed potatoes",13014,NA,16729,13014,"DINNER","THE PULLMAN COMPANY - EN ROUTE","CARD; 4.75 X 6.5;","PRIX FIXE MENU;","1901-09-03T00:00:00Z","CO"
"92",83,"Mashed potatoes",13054,NA,16742,13054,"LUNCHEON","EN ROUTE ON BOARD R.M.S. CAMPANIA","CARD; 4.5 X 6.5;","PRICED WINE LIST ON BACK OF MENU; PRICES IN BRITISH CURRENCY ONLY;","1900-02-28T00:00:00Z","AR"
"93",83,"Mashed potatoes",13056,NA,16743,13056,"DINNER","EN ROUTE ON BOARD R.M.S. CAMPANIA","CARD; 4.5 X 6.5;","PRICED WINE LIST ON BACK OF MENU; PRICES IN BRITISH CURRENCY ONLY;","1900-02-27T00:00:00Z","AR"
"94",83,"Mashed potatoes",13058,NA,16744,13058,"LUNCHEON","EN ROUTE ON BOARD R.M.S. CAMPANIA","CARD; 4.5 X 6.5;","PRICED WINE LIST ON BACK OF MENU; PRICES IN BRITISH CURRENCY ONLY;","1900-02-28T00:00:00Z","AR"
"95",83,"Mashed potatoes",13060,NA,16745,13060,"DINNER","EN ROUTE ON BOARD R.M.S. CAMPANIA","CARD; 4.5 X 6.5;","PRICED WINE LIST ON BACK OF MENU; PRICES IN BRITISH CURRENCY ONLY;","1900-02-28T00:00:00Z","AR"
"96",83,"Mashed potatoes",1307,NA,12848,1307,"DINNER","SCRANTON, PA","CARD; 5.25 X 6.75;","","1900-03-14T00:00:00Z","PA"
"97",83,"Mashed potatoes",13092,NA,16761,13092,"DINNER","","BROADSIDE; COL; 4.5 X 7 ;","","1900-09-01T00:00:00Z",""
"98",83,"Mashed potatoes",13098,NA,16764,13098,"LUNCHEON","","BROADSIDE; COL; 4.5 X 7.25;","","1900-09-01T00:00:00Z",""
"99",83,"Mashed potatoes",13104,NA,16767,13104,"DINNER","SS HONG KONG MARU","CARD;ILLUS;6.25X7.75;","VARIOUS ILLUSTRATIONS ON BACK;","1900-09-01T00:00:00Z","AR"
"100",83,"Mashed potatoes",1311,0.1,12850,1311,"DINNER","RR STATION","CARD; COL; 6 X 10;","PRICED MENU; PRICED WINE LIST; AFTER THEATRE SUPPER TO ORDER; BLUE; LOGO;","1900-03-14T00:00:00Z",""
"101",83,"Mashed potatoes",13116,NA,16773,13116,"BREAKFAST","SS GAELIC","BROADSIDE; ILLUS; 5.5X8.5;","ILLUS, FLAG WITH O/O; HAND-WRITTEN;","1900-06-09T00:00:00Z","GA"
"102",83,"Mashed potatoes",13124,NA,16777,13124,"DINNER","SS RIO DE JANEIRO","FOLDER; ILLUS; 5.75X8.75;","ILLUS, STEAMSHIP ON COVER IN RED WITHIN DECORATIVE BORDER;","1900-07-08T00:00:00Z","DE"
"103",83,"Mashed potatoes",13128,NA,16778,13128,"DINNER","NIAGARA TO THE SEA","CARD;ILLUS;4.25X7;","WINE LIST ON BACK;CANDLE STICK,CHAFING DISH,FOOD;DATE WRITTEN BY HAND PROBABLY FB;","1900-07-08T00:00:00Z","AR"
"104",83,"Mashed potatoes",13130,NA,16779,13130,"DINNER","NIAGARA TO THE SEA","CARD;ILLUS;4.25X7;","WINE LIST ON BACK;CANDLE STICK,CHAFING DISH,FOOD;DATE WRITTEN BY HAND PROBABLY FB;","1900-07-09T00:00:00Z","AR"
"105",83,"Mashed potatoes",13140,0.15,16783,13140,"LUNCHEON","ON BOARD SS NORTH WEST","CARD; ILLUS; 7.25X12.75","ILLUS, DRAWING OF STEAMER SET WITHIN FRAME;","1900-07-14T00:00:00Z","AR"
"106",83,"Mashed potatoes",132,NA,12464,132,"DINNER"," WI","CARD; ILLUS; COL; 7.0X9.0;","WEDGEWOOD BLUE CARD; WHITE EMBOSSED GREEK KEY BORDER; ""EASTER SUNDAY"" EMBOSSED IN WHITE; VIOLET COLORED SPRAY OF FLOWERS IN UPPER LEFT CORNER;","1900-04-15T00:00:00Z","WI"
"107",83,"Mashed potatoes",1323,0.15,12854,1323,"DAILY MENU","NY","CARD; 6.25 X 9.25;","PRICED MENU;","1900-03-14T00:00:00Z","NY"
"108",83,"Mashed potatoes",13245,NA,16827,13245,"DINNER","","CARD; ILLUS; 4.5X7.5;","NO INDICATION OF LOCATION; DECORATIVE DESIGN AROUND HOTEL NAME;","1901-05-22T00:00:00Z",""
"109",83,"Mashed potatoes",1325,NA,12855,1325,"LUNCHEON","BROADWAY, NY","CARD; 5.5 X 8.25;","LOGO;","1900-03-14T00:00:00Z","NY"
"110",83,"Mashed potatoes",13280,NA,16844,13280,"DINNER","ENROUTE ""ALONG THE PICTURESQUE ERIE""","CARD; ILLUS; 5.25 X 7.5;","PRIX FIXE MENU; PHOTOS OF SCENIC VIEWS; ORNAMENTAL BORDER;","1901-07-01T00:00:00Z","AL"
"111",83,"Mashed potatoes",13283,NA,16845,13283,"DINNER","ENROUTE ""ALONG THE PICTURESQUE ERIE""","CARD; ILLUS; 5.25 X 7.5;","PRIX FIXE MENU; PHOTOS OF SCENIC VIEWS; ORNAMENTAL BORDER;","1901-07-01T00:00:00Z","AL"
"112",83,"Mashed potatoes",13295,NA,16851,13295,"BREAKFAST","","CARD;ILL;COL;4.25X6.5;","RED FLAG WITH LION IN UPPER LEFT;PRICED WINE LIST ON BACK;","1900-02-14T00:00:00Z",""
"113",83,"Mashed potatoes",13297,NA,16852,13297,"LUNCH","","CARD;ILL;COL;4.25X6.5;","RED FLAG WITH LION IN UPPER LEFT;PRICED WINE LIST ON BACK;","1900-02-14T00:00:00Z",""
"114",83,"Mashed potatoes",1337,NA,12859,1337,"CLUB DINNER","NY","CARD; 4.5 X 7.5;","UNPRICED MENU; LOGO;","1900-03-14T00:00:00Z","NY"
"115",83,"Mashed potatoes",13391,NA,16892,13391,"DINNER","R. M. S. ETRURIA","CARD; ILLUS; COL; 4.5X6.75;","ILLUS, RED FLAG WITH LION HOLDING WORLD GLOBE; PRICED WINE LIST;","1900-03-09T00:00:00Z","IA"
"116",83,"Mashed potatoes",13413,NA,16899,13413,"DINNER","","FOLDER; 5.75X8.75;","","1900-05-17T00:00:00Z",""
"117",83,"Mashed potatoes",13421,NA,16902,13421,"DINNER","","FOLDER; 5.75X8.75;","","1900-05-18T00:00:00Z",""
"118",83,"Mashed potatoes",13439,NA,16909,13439,"DINNER","YELLOWSTONE PARK LINE","CARD; ILLUS; COL; 5.5X7.5;","TABLE D'HOTE MENU, $1; COMPANY LOGO AT TOP OF MENU; PRICED WINE LIST ON BACK OF MENU; [DATE INFO SUPPLIED BY FEB];","1900-05-01T00:00:00Z","AR"
"119",83,"Mashed potatoes",13441,NA,16910,13441,"DINNER","YELLOWSTONE PARK LINE","CARD; ILLUS; COL; 5.5X7.5;","TABLE D'HOTE MENU, $1; COMPANY LOGO AT TOP OF MENU; PRICED WINE LIST ON BACK OF MENU; [DATE INFO SUPPLIED BY FEB];","1900-05-01T00:00:00Z","AR"
"120",83,"Mashed potatoes",1345,NA,12863,1345,"DINNER","NY","BROADSIDE; HOTEL EMBLEM; 5.25 X 7.5;","","1900-03-14T00:00:00Z","NY"
"121",83,"Mashed potatoes",1347,NA,12864,1347,"TABLE D'HOTE DINNER","59 ST. & 5TH AVE. NY","BROADSIDE; ILLUS; COL; 5.5 X 7.5;","","1900-03-14T00:00:00Z","NY"
"122",83,"Mashed potatoes",13481,NA,16926,13481,"DINNER","SS RIO DE JANEIRO","FOLDER; ILLUS; 5.75X8.75;","ILLUS, STEAMSHIP IN RED WITHIN DECORATIVE BORDER; TWO COPIES;","1900-06-11T00:00:00Z","DE"
"123",83,"Mashed potatoes",1349,NA,12865,1349,"LUNCHEON,BILL OF FARE","NY","BROADSIDE; HOTEL EMBLEM; COL; 4.5 X 7;","HOURS LISTED FOR FULL LUNCH;","1900-03-14T00:00:00Z","NY"
"124",83,"Mashed potatoes",13503,NA,16935,13503,"DINNER","VENTURA","CARD; ILLUS; COL; 5.5X8.5;","SS COMPANY FLAG AT TOP;","1901-05-24T00:00:00Z",""
"125",83,"Mashed potatoes",13509,NA,16938,13509,"DINNER","CA","CARD; 4.5 X 7.25;","NOTE ABOUT PURE WATER;","1901-05-25T00:00:00Z","CA"
"126",83,"Mashed potatoes",13511,NA,16939,13511,"DINNER","EN ROUTE ABOARD VENTURA","CARD; 5.5 X 8.5;","LOGO;","1901-05-25T00:00:00Z","AR"
"127",83,"Mashed potatoes",13517,NA,16942,13517,"LUNCHEON","NY","CARD; COL; ILLUS; 5.75 X 8;","GREEN ILLUSTRATION OF HOTEL AND BUFFALO EXPOSITION (?);","1901-07-02T00:00:00Z","NY"
"128",83,"Mashed potatoes",13520,NA,16944,13520,"DINNER","ENROUTE ""ALONG THE PICTURESQUE ERIE""","CARD; ILLUS; 5.25 X 7.5;","PRIX FIXE MENU; PHOTOS OF SCENIC VIEWS; ORNAMENTAL BORDER;","1901-07-01T00:00:00Z","AL"
"129",83,"Mashed potatoes",1353,NA,12867,1353,"LUNCHEON TABLE D'HOTE","FIFTH AVENUE & FIFTY-NINTH STREET, NEW YORK, [NY]","CARD; 6.25X9.25","PRINTED IN GREEN; HOTEL LOGO IN GREEN;","1900-04-07T00:00:00Z","NY"
"130",83,"Mashed potatoes",1357,NA,12869,1357,"TABLE D'HOTE DINNER","FIFTH AVENUE & FIFTY-NINTH STREET, NEW YORK, [NY]","CARD; 6.25X9.25","PRINTED IN GREEN; HOTEL LOGO IN GREEN;","1900-04-07T00:00:00Z","NY"
"131",83,"Mashed potatoes",13575,NA,16963,13575,"LUNCH","EN ROUTE ABOARD DAMPFER FRIEDRICH DER GROSSE","CARD; ILLUS; COL;5.25 X 8.25;","MENU IN GERMAN AND ENGLISH; ILLUSTRATION OF MEN AND WOMEN ON DECK; BACK OF MENU IMPRINTED FOR USE AS POSTCARD;","1901-06-22T00:00:00Z","AR"
"132",83,"Mashed potatoes",1359,NA,12870,1359,"CAFE DINNER TABLE D'HOTE","FIFTH AVENUE & FIFTY-NINTH STREET, NEW YORK, [NY]","CARD; 5.5X7.25;","PRINTED IN GREEN; HOTEL LOGO IN GREEN;","1900-04-07T00:00:00Z","NY"
"133",83,"Mashed potatoes",13673,0.2,17000,13673,"LUNCHEON","NY","BROADSIDE; ILLUS; COL; 4.75X7.5;","A LA CARTE PRICED MENU; GOLD SEAL AT TOP OF MENU;","1900-02-22T00:00:00Z","NY"
"134",83,"Mashed potatoes",13687,NA,17007,13687,"BREAKFAST","RMS OCEANIC","CARD;ILL;COL;3.25X5;","RED FLAG WITH WHITE STAR ON TOP CENTER;MONOGRAM;","1900-02-25T00:00:00Z","MS"
"135",83,"Mashed potatoes",13689,0.2,17008,13689,"LUNCHEON","NY","CARD;ILL;COL;4.5X7.5;","","1900-02-25T00:00:00Z","NY"
"136",83,"Mashed potatoes",13691,NA,17009,13691,"BREAKFAST","","CARD;ILL;COL;4.25X6.5;","RED FLAG WITH LION ON TOP LEFT;PRICED WINE LIST ON BACK OF CARD","1900-02-25T00:00:00Z",""
